"instrumento","arquivo_zip","arquivo_interno","extensao","tamanho_descompactado_bytes"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-Cone-3in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-Cap-12in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-Cone-1in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-Cap-6in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-Cap-2in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-Cone-5in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-Cap-0.5in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-Cap-0in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-ConeEdge-5in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-CapEdge-0in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-ConeEdge-0.5in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-CapEdge-2in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-CapEdge-0.5in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-Room.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-ConeEdge-3in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-Cone-12in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-Cone-0.5in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-CapEdge-6in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-CapEdge-4in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-ConeEdge-1in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-CapEdge-3in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-ConeEdge-6in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-ConeEdge-4in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-CapEdge-12in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-CapEdge-1in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-CapEdge-5in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-ConeEdge-0in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-ConeEdge-12in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-ConeEdge-2in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U67/Marshall1960A-G12Ms-U67-RoomAway.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Coles 4038/Marshall1960A-G12Ms-4038-RoomAway.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Coles 4038/Marshall1960A-G12Ms-4038-Cap-24in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Coles 4038/Marshall1960A-G12Ms-4038-Room.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Coles 4038/Marshall1960A-G12Ms-4038-Cap-48in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Coles 4038/Marshall1960A-G12Ms-4038-Cap-36in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Coles 4038/Marshall1960A-G12Ms-4038-Cap-12in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-CapEdge-3in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-CapEdge-1in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-ConeEdge-5in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-CapEdge-0.5in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-CapOffAxis-12in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-ConeEdge-1in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-CapEdge-5in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-ConeEdge-3in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-ConeEdge-4in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-CapEdge-0in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-CapOffAxis-0.5in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-CapEdge-12in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-ConeEdge-12in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-ConeEdge-6in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-CapEdge-2in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-CapEdge-6in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-Cone-12in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-ConeEdge-2in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-CapEdgeOffAxis-12in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-CapEdge-4in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-ConeEdge-0in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-Cone-4in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-CapEdgeOffAxis-0in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-Cap-0in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-CapOffAxis-2in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-CapOffAxis-0in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-Cap-2in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-CapEdgeOffAxis-2in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-Cone-6in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-Cap-6in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-ConeEdge-0.5in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-Cone-2in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-CapEdgeOffAxis-6in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-CapOffAxis-4in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-Cap-0.5in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-CapOffAxis-6in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-CapEdgeOffAxis-4in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-Cone-0in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-Cap-4in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-CapOffAxis-1in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-Cone-0.5in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-CapEdgeOffAxis-0.5in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-CapEdgeOffAxis-3in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-Cap-3in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-Cap-1in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-Cone-5in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-CapEdgeOffAxis-1in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-CapOffAxis-3in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-Cap-5in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-CapEdgeOffAxis-5in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-Cone-1in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-Cone-3in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-Cap-12in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Audix i5/Marshall1960A-G12Ms-i5-CapOffAxis-5in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U87/Marshall1960A-G12Ms-U87-ConeEdge-3in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U87/Marshall1960A-G12Ms-U87-ConeEdge-1in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U87/Marshall1960A-G12Ms-U87-Cone-5in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U87/Marshall1960A-G12Ms-U87-ConeEdge-5in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U87/Marshall1960A-G12Ms-U87-Cone-1in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U87/Marshall1960A-G12Ms-U87-Cone-3in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U87/Marshall1960A-G12Ms-U87-Cap-12in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U87/Marshall1960A-G12Ms-U87-Cone-4in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U87/Marshall1960A-G12Ms-U87-ConeEdge-0in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U87/Marshall1960A-G12Ms-U87-ConeEdge-2in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U87/Marshall1960A-G12Ms-U87-Cap-0.5in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U87/Marshall1960A-G12Ms-U87-Cone-6in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U87/Marshall1960A-G12Ms-U87-ConeEdge-6in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U87/Marshall1960A-G12Ms-U87-Cone-2in.syx",".syx","8204"
"Guitarra","downloads\arquivos\Por modelo\Guitarra\Marshall\1960A G12M - Fractal.zip","1960A G12M - Fractal/RW Impulses/Axe-Fx/Marshall1960A-G12Ms/Neumann U87/Marshall1960A-G12Ms-U87-Cone-0in.syx",".syx","8204"
